x,y,lie,club
-1.1058230287249842,185.90160969260887,fairway,4 Iron
-0.1058230287249841,178.90160969260887,fairway,4 Iron
-11.105823028724984,174.90160969260887,fairway,4 Iron
-22.105823028724984,182.90160969260887,rough,4 Iron
0.8941769712750158,181.90160969260887,fairway,4 Iron
-17.105823028724984,178.90160969260887,fairway,4 Iron
18.894176971275016,174.90160969260887,rough,4 Iron
15.894176971275016,164.90160969260887,rough,4 Iron
-13.105823028724984,169.90160969260887,fairway,4 Iron
-6.105823028724984,174.90160969260887,fairway,4 Iron
-9.105823028724984,166.90160969260887,fairway,4 Iron
-6.105823028724984,185.90160969260887,fairway,4 Iron
-2.105823028724984,179.90160969260887,fairway,4 Iron
-14.105823028724984,186.90160969260887,fairway,4 Iron
-0.1058230287249841,169.90160969260887,fairway,4 Iron
-3.105823028724984,174.90160969260887,fairway,4 Iron
7.894176971275016,164.90160969260887,rough,4 Iron
1.894176971275016,161.90160969260887,fairway,4 Iron
-6.105823028724984,179.90160969260887,fairway,4 Iron
12.894176971275016,170.90160969260887,rough,4 Iron
7.894176971275016,168.90160969260887,rough,4 Iron
16.894176971275016,182.90160969260887,rough,4 Iron
-14.105823028724984,168.90160969260887,fairway,4 Iron
-11.105823028724984,180.90160969260887,fairway,4 Iron
-10.105823028724984,178.90160969260887,fairway,4 Iron
1.894176971275016,171.90160969260887,fairway,4 Iron
-26.105823028724984,170.90160969260887,rough,4 Iron
-17.105823028724984,177.90160969260887,fairway,4 Iron
3.894176971275016,167.90160969260887,fairway,4 Iron
3.894176971275016,176.90160969260887,fairway,4 Iron
18.894176971275016,170.90160969260887,rough,4 Iron
-29.105823028724984,178.90160969260887,rough,4 Iron
-10.105823028724984,198.90160969260887,fairway,4 Iron
-19.105823028724984,175.90160969260887,fairway,4 Iron
18.894176971275016,172.90160969260887,rough,4 Iron
18.894176971275016,171.90160969260887,rough,4 Iron
-15.105823028724984,179.90160969260887,fairway,4 Iron
11.894176971275016,172.90160969260887,rough,4 Iron
1.894176971275016,162.90160969260887,fairway,4 Iron
2.894176971275016,172.90160969260887,fairway,4 Iron
7.894176971275016,180.90160969260887,rough,4 Iron
13.894176971275016,166.90160969260887,rough,4 Iron
15.894176971275016,161.90160969260887,rough,4 Iron
-11.105823028724984,183.90160969260887,fairway,4 Iron
-10.105823028724984,177.90160969260887,fairway,4 Iron
-11.105823028724984,161.90160969260887,fairway,5 Iron
-9.105823028724984,170.90160969260887,fairway,5 Iron
-23.105823028724984,171.90160969260887,rough,5 Iron
-8.105823028724984,163.90160969260887,fairway,5 Iron
18.894176971275016,166.90160969260887,rough,5 Iron
-12.105823028724984,168.90160969260887,fairway,5 Iron
-0.1058230287249841,169.90160969260887,fairway,5 Iron
14.894176971275016,168.90160969260887,rough,5 Iron
1.894176971275016,162.90160969260887,fairway,5 Iron
-17.105823028724984,167.90160969260887,fairway,5 Iron
16.894176971275016,153.90160969260887,rough,5 Iron
-30.105823028724984,162.90160969260887,rough,5 Iron
5.894176971275016,149.90160969260887,rough,5 Iron
-1.1058230287249842,174.90160969260887,fairway,5 Iron
12.894176971275016,154.90160969260887,rough,5 Iron
7.894176971275016,163.90160969260887,rough,5 Iron
-13.105823028724984,179.90160969260887,fairway,5 Iron
3.894176971275016,160.90160969260887,rough,5 Iron
16.894176971275016,167.90160969260887,rough,5 Iron
3.894176971275016,162.90160969260887,rough,5 Iron
14.894176971275016,168.90160969260887,rough,5 Iron
13.894176971275016,170.90160969260887,rough,5 Iron
-4.105823028724984,179.90160969260887,fairway,5 Iron
-4.105823028724984,183.90160969260887,fairway,5 Iron
4.894176971275016,170.90160969260887,fairway,5 Iron
-16.105823028724984,157.90160969260887,fairway,5 Iron
-28.105823028724984,178.90160969260887,rough,5 Iron
0.8941769712750158,160.90160969260887,fairway,5 Iron
-6.105823028724984,175.90160969260887,fairway,5 Iron
18.894176971275016,173.90160969260887,rough,5 Iron
-0.1058230287249841,174.90160969260887,fairway,5 Iron
1.894176971275016,151.90160969260887,rough,5 Iron
9.894176971275016,170.90160969260887,rough,5 Iron
-2.105823028724984,170.90160969260887,fairway,5 Iron
-12.105823028724984,175.90160969260887,fairway,5 Iron
14.894176971275016,175.90160969260887,rough,5 Iron
18.894176971275016,166.90160969260887,rough,5 Iron
-1.1058230287249842,178.90160969260887,fairway,5 Iron
15.894176971275016,159.90160969260887,rough,5 Iron
14.894176971275016,170.90160969260887,rough,5 Iron
0.8941769712750158,153.90160969260887,rough,5 Iron
-12.105823028724984,173.90160969260887,fairway,5 Iron
-6.105823028724984,166.90160969260887,fairway,5 Iron
-12.105823028724984,177.90160969260887,fairway,5 Iron
-24.105823028724984,179.90160969260887,rough,5 Iron
-11.105823028724984,175.90160969260887,fairway,5 Iron
18.894176971275016,173.90160969260887,rough,5 Iron
3.894176971275016,162.90160969260887,rough,5 Iron
14.894176971275016,159.90160969260887,rough,5 Iron
18.894176971275016,169.90160969260887,rough,5 Iron
-13.105823028724984,171.90160969260887,fairway,5 Iron
-4.105823028724984,165.90160969260887,fairway,5 Iron
-7.105823028724984,177.90160969260887,fairway,5 Iron
-4.105823028724984,169.90160969260887,fairway,5 Iron
-4.105823028724984,177.90160969260887,fairway,5 Iron
11.894176971275016,172.90160969260887,rough,5 Iron
0.8941769712750158,164.90160969260887,fairway,5 Iron
-4.105823028724984,165.90160969260887,fairway,5 Iron
-21.105823028724984,163.90160969260887,rough,5 Iron
1.894176971275016,155.90160969260887,rough,5 Iron
11.894176971275016,158.90160969260887,rough,5 Iron
-6.105823028724984,167.90160969260887,fairway,5 Iron
1.894176971275016,170.90160969260887,fairway,5 Iron
7.894176971275016,161.90160969260887,rough,5 Iron
-20.105823028724984,170.90160969260887,rough,5 Iron
-1.1058230287249842,171.90160969260887,fairway,5 Iron
2.894176971275016,162.90160969260887,rough,5 Iron
12.894176971275016,161.90160969260887,rough,5 Iron
1.894176971275016,174.90160969260887,fairway,5 Iron
9.894176971275016,160.90160969260887,rough,5 Iron
-6.105823028724984,161.90160969260887,fairway,5 Iron
4.894176971275016,168.90160969260887,rough,5 Iron
-0.1058230287249841,175.90160969260887,fairway,5 Iron
-2.105823028724984,177.90160969260887,fairway,5 Iron
-0.1058230287249841,168.90160969260887,fairway,5 Iron
11.894176971275016,156.90160969260887,rough,5 Iron
-0.1058230287249841,164.90160969260887,fairway,5 Iron
9.894176971275016,156.90160969260887,rough,5 Iron
-5.105823028724984,172.90160969260887,fairway,5 Iron
-0.1058230287249841,171.90160969260887,fairway,5 Iron
12.894176971275016,167.90160969260887,rough,5 Iron
1.894176971275016,169.90160969260887,fairway,5 Iron
15.894176971275016,160.90160969260887,rough,5 Iron
12.894176971275016,161.90160969260887,rough,5 Iron
-9.105823028724984,173.90160969260887,fairway,5 Iron
9.894176971275016,160.90160969260887,rough,5 Iron
0.8941769712750158,157.90160969260887,fairway,5 Iron
-4.105823028724984,160.90160969260887,fairway,5 Iron
8.894176971275016,170.90160969260887,rough,5 Iron
-36.105823028724984,181.90160969260887,rough,5 Iron
-5.105823028724984,161.90160969260887,fairway,5 Iron
-5.105823028724984,168.90160969260887,fairway,5 Iron
7.894176971275016,165.90160969260887,rough,5 Iron
-11.105823028724984,160.90160969260887,fairway,5 Iron
-5.105823028724984,159.90160969260887,fairway,5 Iron
1.894176971275016,162.90160969260887,fairway,5 Iron
4.894176971275016,164.90160969260887,rough,5 Iron
-15.105823028724984,159.90160969260887,fairway,5 Iron
5.894176971275016,165.90160969260887,rough,5 Iron
-0.1058230287249841,172.90160969260887,fairway,5 Iron
-1.1058230287249842,160.90160969260887,fairway,6 Iron
6.894176971275016,149.90160969260887,rough,6 Iron
-0.1058230287249841,147.90160969260887,rough,6 Iron
8.894176971275016,159.90160969260887,rough,6 Iron
-2.105823028724984,157.90160969260887,fairway,6 Iron
18.894176971275016,150.90160969260887,rough,6 Iron
18.894176971275016,158.90160969260887,rough,6 Iron
-0.1058230287249841,156.90160969260887,fairway,6 Iron
-6.105823028724984,154.90160969260887,fairway,6 Iron
-10.105823028724984,154.90160969260887,fairway,6 Iron
2.894176971275016,153.90160969260887,rough,6 Iron
3.894176971275016,150.90160969260887,rough,6 Iron
12.894176971275016,170.90160969260887,rough,6 Iron
2.894176971275016,142.90160969260887,rough,6 Iron
-0.1058230287249841,155.90160969260887,rough,6 Iron
3.894176971275016,142.90160969260887,rough,6 Iron
18.894176971275016,156.90160969260887,rough,6 Iron
-11.105823028724984,155.90160969260887,fairway,6 Iron
-7.105823028724984,161.90160969260887,fairway,6 Iron
6.894176971275016,133.90160969260887,rough,6 Iron
-1.1058230287249842,161.90160969260887,fairway,6 Iron
-0.1058230287249841,156.90160969260887,fairway,6 Iron
11.894176971275016,157.90160969260887,rough,6 Iron
-10.105823028724984,149.90160969260887,rough,6 Iron
8.894176971275016,154.90160969260887,rough,6 Iron
18.894176971275016,147.90160969260887,rough,6 Iron
-0.1058230287249841,146.90160969260887,rough,6 Iron
-1.1058230287249842,155.90160969260887,fairway,6 Iron
11.894176971275016,153.90160969260887,rough,6 Iron
5.894176971275016,151.90160969260887,rough,6 Iron
11.894176971275016,151.90160969260887,rough,6 Iron
4.894176971275016,162.90160969260887,rough,6 Iron
-11.105823028724984,147.90160969260887,rough,6 Iron
-7.105823028724984,159.90160969260887,fairway,6 Iron
-7.105823028724984,159.90160969260887,fairway,6 Iron
1.894176971275016,158.90160969260887,rough,6 Iron
-10.105823028724984,175.90160969260887,fairway,6 Iron
2.894176971275016,152.90160969260887,rough,6 Iron
-3.105823028724984,156.90160969260887,fairway,6 Iron
17.894176971275016,158.90160969260887,rough,6 Iron
-10.105823028724984,154.90160969260887,fairway,6 Iron
18.894176971275016,149.90160969260887,rough,6 Iron
2.894176971275016,143.90160969260887,rough,6 Iron
1.894176971275016,150.90160969260887,rough,6 Iron
-4.105823028724984,156.90160969260887,fairway,6 Iron
13.894176971275016,159.90160969260887,rough,6 Iron
18.894176971275016,165.90160969260887,rough,6 Iron
8.894176971275016,152.90160969260887,rough,6 Iron
-22.105823028724984,155.90160969260887,rough,6 Iron
1.894176971275016,159.90160969260887,rough,6 Iron
8.894176971275016,162.90160969260887,rough,6 Iron
-12.105823028724984,158.90160969260887,fairway,6 Iron
7.894176971275016,147.90160969260887,rough,6 Iron
-4.105823028724984,165.90160969260887,fairway,6 Iron
4.894176971275016,150.90160969260887,rough,6 Iron
18.894176971275016,152.90160969260887,rough,6 Iron
12.894176971275016,155.90160969260887,rough,6 Iron
-1.1058230287249842,165.90160969260887,fairway,6 Iron
15.894176971275016,147.90160969260887,rough,6 Iron
-9.105823028724984,157.90160969260887,fairway,6 Iron
-10.105823028724984,160.90160969260887,fairway,6 Iron
-4.105823028724984,151.90160969260887,rough,6 Iron
2.894176971275016,150.90160969260887,rough,6 Iron
-11.105823028724984,157.90160969260887,fairway,6 Iron
11.894176971275016,148.90160969260887,rough,6 Iron
-11.105823028724984,151.90160969260887,rough,6 Iron
-0.1058230287249841,152.90160969260887,rough,6 Iron
-23.105823028724984,163.90160969260887,rough,6 Iron
-2.105823028724984,161.90160969260887,fairway,6 Iron
17.894176971275016,159.90160969260887,rough,6 Iron
8.894176971275016,161.90160969260887,rough,6 Iron
-8.105823028724984,156.90160969260887,fairway,6 Iron
0.8941769712750158,138.90160969260887,rough,6 Iron
1.894176971275016,152.90160969260887,rough,6 Iron
10.894176971275016,156.90160969260887,rough,6 Iron
-5.105823028724984,172.90160969260887,fairway,6 Iron
-3.105823028724984,160.90160969260887,fairway,6 Iron
8.894176971275016,155.90160969260887,rough,6 Iron
-2.105823028724984,162.90160969260887,fairway,6 Iron
14.894176971275016,152.90160969260887,rough,6 Iron
7.894176971275016,149.90160969260887,rough,6 Iron
8.894176971275016,147.90160969260887,rough,6 Iron
-5.105823028724984,158.90160969260887,fairway,6 Iron
-2.105823028724984,153.90160969260887,rough,6 Iron
-24.105823028724984,152.90160969260887,rough,6 Iron
1.894176971275016,154.90160969260887,rough,6 Iron
-9.105823028724984,146.90160969260887,rough,6 Iron
-7.105823028724984,152.90160969260887,fairway,6 Iron
-1.1058230287249842,157.90160969260887,fairway,6 Iron
0.8941769712750158,155.90160969260887,rough,6 Iron
-15.105823028724984,146.90160969260887,rough,6 Iron
9.894176971275016,157.90160969260887,rough,6 Iron
-11.105823028724984,169.90160969260887,fairway,6 Iron
-13.105823028724984,155.90160969260887,fairway,6 Iron
-6.105823028724984,166.90160969260887,fairway,6 Iron
-23.105823028724984,154.90160969260887,rough,6 Iron
2.894176971275016,158.90160969260887,rough,6 Iron
8.894176971275016,153.90160969260887,rough,6 Iron
-1.1058230287249842,163.90160969260887,fairway,6 Iron
6.894176971275016,148.90160969260887,rough,6 Iron
18.894176971275016,145.90160969260887,rough,7 Iron
-2.105823028724984,145.90160969260887,rough,7 Iron
-14.105823028724984,142.90160969260887,rough,7 Iron
9.894176971275016,140.90160969260887,rough,7 Iron
1.894176971275016,143.90160969260887,rough,7 Iron
-3.105823028724984,142.90160969260887,rough,7 Iron
-4.105823028724984,152.90160969260887,fairway,7 Iron
8.894176971275016,152.90160969260887,rough,7 Iron
12.894176971275016,140.90160969260887,rough,7 Iron
-3.105823028724984,151.90160969260887,rough,7 Iron
-7.105823028724984,147.90160969260887,rough,7 Iron
6.894176971275016,144.90160969260887,rough,7 Iron
1.894176971275016,143.90160969260887,rough,7 Iron
-16.105823028724984,151.90160969260887,rough,7 Iron
4.894176971275016,142.90160969260887,rough,7 Iron
18.894176971275016,146.90160969260887,rough,7 Iron
2.894176971275016,137.90160969260887,rough,7 Iron
10.894176971275016,133.90160969260887,rough,7 Iron
18.894176971275016,138.90160969260887,rough,7 Iron
9.894176971275016,139.90160969260887,rough,7 Iron
-7.105823028724984,151.90160969260887,fairway,7 Iron
-2.105823028724984,147.90160969260887,rough,7 Iron
-0.1058230287249841,153.90160969260887,rough,7 Iron
-4.105823028724984,147.90160969260887,rough,7 Iron
-9.105823028724984,151.90160969260887,fairway,7 Iron
-4.105823028724984,149.90160969260887,rough,7 Iron
4.894176971275016,139.90160969260887,rough,7 Iron
8.894176971275016,138.90160969260887,rough,7 Iron
-18.105823028724984,145.90160969260887,rough,7 Iron
2.894176971275016,148.90160969260887,rough,7 Iron
-0.1058230287249841,142.90160969260887,rough,7 Iron
1.894176971275016,143.90160969260887,rough,7 Iron
-21.105823028724984,156.90160969260887,rough,7 Iron
8.894176971275016,146.90160969260887,rough,7 Iron
11.894176971275016,138.90160969260887,rough,7 Iron
-11.105823028724984,144.90160969260887,rough,7 Iron
-3.105823028724984,152.90160969260887,rough,7 Iron
-13.105823028724984,147.90160969260887,rough,7 Iron
15.894176971275016,145.90160969260887,rough,7 Iron
18.894176971275016,124.90160969260889,rough,7 Iron
-1.1058230287249842,152.90160969260887,rough,7 Iron
-16.105823028724984,146.90160969260887,rough,7 Iron
18.894176971275016,137.90160969260887,rough,7 Iron
10.894176971275016,132.90160969260887,rough,7 Iron
7.894176971275016,135.90160969260887,rough,7 Iron
-15.105823028724984,141.90160969260887,rough,7 Iron
-13.105823028724984,155.90160969260887,fairway,7 Iron
-2.105823028724984,142.90160969260887,rough,7 Iron
4.894176971275016,146.90160969260887,rough,7 Iron
9.894176971275016,147.90160969260887,rough,7 Iron
-6.105823028724984,148.90160969260887,rough,7 Iron
-4.105823028724984,149.90160969260887,rough,7 Iron
-4.105823028724984,137.90160969260887,rough,7 Iron
-7.105823028724984,134.90160969260887,rough,7 Iron
-16.105823028724984,145.90160969260887,rough,7 Iron
-9.105823028724984,143.90160969260887,rough,7 Iron
-6.105823028724984,148.90160969260887,rough,7 Iron
0.8941769712750158,135.90160969260887,rough,7 Iron
-2.105823028724984,158.90160969260887,fairway,7 Iron
-12.105823028724984,150.90160969260887,rough,7 Iron
3.894176971275016,133.90160969260887,rough,7 Iron
15.894176971275016,149.90160969260887,rough,7 Iron
-14.105823028724984,146.90160969260887,rough,7 Iron
-18.105823028724984,144.90160969260887,rough,7 Iron
18.894176971275016,137.90160969260887,rough,7 Iron
-1.1058230287249842,146.90160969260887,rough,7 Iron
-12.105823028724984,152.90160969260887,fairway,7 Iron
16.894176971275016,143.90160969260887,rough,7 Iron
-1.1058230287249842,159.90160969260887,fairway,7 Iron
-2.105823028724984,139.90160969260887,rough,7 Iron
-2.105823028724984,151.90160969260887,rough,7 Iron
-0.1058230287249841,143.90160969260887,rough,7 Iron
-7.105823028724984,147.90160969260887,rough,7 Iron
5.894176971275016,136.90160969260887,rough,7 Iron
17.894176971275016,143.90160969260887,rough,7 Iron
-16.105823028724984,149.90160969260887,rough,7 Iron
-17.105823028724984,152.90160969260887,rough,7 Iron
-29.105823028724984,146.90160969260887,rough,7 Iron
7.894176971275016,141.90160969260887,rough,7 Iron
10.894176971275016,134.90160969260887,rough,7 Iron
-1.1058230287249842,147.90160969260887,rough,7 Iron
11.894176971275016,146.90160969260887,rough,7 Iron
0.8941769712750158,148.90160969260887,rough,7 Iron
-0.1058230287249841,160.90160969260887,fairway,7 Iron
1.894176971275016,131.90160969260887,rough,7 Iron
-18.105823028724984,153.90160969260887,rough,7 Iron
0.8941769712750158,132.90160969260887,rough,7 Iron
10.894176971275016,134.90160969260887,rough,7 Iron
0.8941769712750158,142.90160969260887,rough,7 Iron
-0.1058230287249841,144.90160969260887,rough,7 Iron
18.894176971275016,139.90160969260887,rough,7 Iron
-4.105823028724984,140.90160969260887,rough,7 Iron
15.894176971275016,138.90160969260887,rough,7 Iron
13.894176971275016,143.90160969260887,rough,7 Iron
-2.105823028724984,144.90160969260887,rough,7 Iron
1.894176971275016,139.90160969260887,rough,7 Iron
-0.1058230287249841,141.90160969260887,rough,7 Iron
6.894176971275016,140.90160969260887,rough,7 Iron
10.894176971275016,139.90160969260887,rough,7 Iron
16.894176971275016,136.90160969260887,rough,7 Iron
11.894176971275016,138.90160969260887,rough,8 Iron
-17.105823028724984,144.90160969260887,rough,8 Iron
-1.1058230287249842,146.90160969260887,rough,8 Iron
13.894176971275016,140.90160969260887,rough,8 Iron
3.894176971275016,126.90160969260889,rough,8 Iron
-9.105823028724984,139.90160969260887,rough,8 Iron
-25.105823028724984,144.90160969260887,rough,8 Iron
-5.105823028724984,143.90160969260887,rough,8 Iron
-18.105823028724984,143.90160969260887,rough,8 Iron
2.894176971275016,138.90160969260887,rough,8 Iron
-1.1058230287249842,142.90160969260887,rough,8 Iron
10.894176971275016,132.90160969260887,rough,8 Iron
-0.1058230287249841,129.90160969260887,rough,8 Iron
16.894176971275016,136.90160969260887,rough,8 Iron
15.894176971275016,121.90160969260889,rough,8 Iron
-0.1058230287249841,141.90160969260887,rough,8 Iron
-4.105823028724984,133.90160969260887,rough,8 Iron
-2.105823028724984,138.90160969260887,rough,8 Iron
-10.105823028724984,132.90160969260887,rough,8 Iron
-2.105823028724984,144.90160969260887,rough,8 Iron
-13.105823028724984,140.90160969260887,rough,8 Iron
-2.105823028724984,146.90160969260887,rough,8 Iron
10.894176971275016,121.90160969260889,rough,8 Iron
-9.105823028724984,142.90160969260887,rough,8 Iron
-18.105823028724984,147.90160969260887,rough,8 Iron
0.8941769712750158,134.90160969260887,rough,8 Iron
-7.105823028724984,144.90160969260887,rough,8 Iron
-8.105823028724984,141.90160969260887,rough,8 Iron
14.894176971275016,133.90160969260887,rough,8 Iron
13.894176971275016,121.90160969260889,rough,8 Iron
11.894176971275016,121.90160969260889,rough,8 Iron
4.894176971275016,127.90160969260889,rough,8 Iron
-3.105823028724984,141.90160969260887,rough,8 Iron
0.8941769712750158,132.90160969260887,rough,8 Iron
-7.105823028724984,131.90160969260887,rough,8 Iron
6.894176971275016,141.90160969260887,rough,8 Iron
18.894176971275016,131.90160969260887,rough,8 Iron
6.894176971275016,119.90160969260889,rough,8 Iron
1.894176971275016,133.90160969260887,rough,8 Iron
-9.105823028724984,135.90160969260887,rough,8 Iron
0.8941769712750158,133.90160969260887,rough,8 Iron
6.894176971275016,126.90160969260889,rough,8 Iron
-9.105823028724984,134.90160969260887,rough,8 Iron
7.894176971275016,131.90160969260887,rough,8 Iron
0.8941769712750158,136.90160969260887,rough,8 Iron
13.894176971275016,133.90160969260887,rough,8 Iron
-8.105823028724984,148.90160969260887,rough,8 Iron
4.894176971275016,144.90160969260887,rough,8 Iron
0.8941769712750158,137.90160969260887,rough,8 Iron
5.894176971275016,129.90160969260887,rough,8 Iron
-18.105823028724984,131.90160969260887,rough,8 Iron
-6.105823028724984,142.90160969260887,rough,8 Iron
14.894176971275016,123.90160969260889,rough,8 Iron
7.894176971275016,126.90160969260889,rough,8 Iron
6.894176971275016,123.90160969260889,rough,8 Iron
0.8941769712750158,133.90160969260887,rough,8 Iron
-2.105823028724984,128.90160969260887,rough,8 Iron
18.894176971275016,132.90160969260887,rough,8 Iron
14.894176971275016,136.90160969260887,rough,8 Iron
-0.1058230287249841,137.90160969260887,rough,8 Iron
-13.105823028724984,138.90160969260887,rough,8 Iron
-18.105823028724984,135.90160969260887,rough,8 Iron
-3.105823028724984,138.90160969260887,rough,8 Iron
3.894176971275016,122.90160969260889,rough,8 Iron
-13.105823028724984,134.90160969260887,rough,8 Iron
-11.105823028724984,137.90160969260887,rough,8 Iron
-5.105823028724984,147.90160969260887,rough,8 Iron
5.894176971275016,129.90160969260887,rough,8 Iron
-2.105823028724984,131.90160969260887,rough,8 Iron
-12.105823028724984,134.90160969260887,rough,8 Iron
13.894176971275016,128.90160969260887,rough,8 Iron
13.894176971275016,127.90160969260889,rough,8 Iron
-18.105823028724984,131.90160969260887,rough,8 Iron
18.894176971275016,137.90160969260887,rough,8 Iron
-5.105823028724984,130.90160969260887,rough,8 Iron
12.894176971275016,120.90160969260889,rough,8 Iron
1.894176971275016,137.90160969260887,rough,8 Iron
8.894176971275016,131.90160969260887,rough,8 Iron
-10.105823028724984,141.90160969260887,rough,8 Iron
3.894176971275016,133.90160969260887,rough,8 Iron
18.894176971275016,139.90160969260887,rough,8 Iron
-2.105823028724984,127.90160969260889,rough,8 Iron
4.894176971275016,139.90160969260887,rough,8 Iron
-14.105823028724984,136.90160969260887,rough,8 Iron
11.894176971275016,140.90160969260887,rough,8 Iron
3.894176971275016,130.90160969260887,rough,8 Iron
-12.105823028724984,138.90160969260887,rough,8 Iron
6.894176971275016,138.90160969260887,rough,8 Iron
-26.105823028724984,132.90160969260887,rough,8 Iron
-4.105823028724984,143.90160969260887,rough,8 Iron
-14.105823028724984,130.90160969260887,rough,8 Iron
5.894176971275016,128.90160969260887,rough,8 Iron
-24.105823028724984,129.90160969260887,rough,8 Iron
-10.105823028724984,141.90160969260887,rough,8 Iron
-1.1058230287249842,145.90160969260887,rough,8 Iron
-2.105823028724984,129.90160969260887,rough,8 Iron
-8.105823028724984,135.90160969260887,rough,8 Iron
6.894176971275016,139.90160969260887,rough,8 Iron
-11.105823028724984,140.90160969260887,rough,8 Iron
7.894176971275016,132.90160969260887,rough,8 Iron
1.894176971275016,119.90160969260889,rough,9 Iron
6.894176971275016,111.90160969260889,rough,9 Iron
-3.105823028724984,130.90160969260887,rough,9 Iron
-7.105823028724984,131.90160969260887,rough,9 Iron
-9.105823028724984,128.90160969260887,rough,9 Iron
-13.105823028724984,119.90160969260889,rough,9 Iron
-9.105823028724984,122.90160969260889,rough,9 Iron
-0.1058230287249841,136.90160969260887,rough,9 Iron
2.894176971275016,116.90160969260889,rough,9 Iron
-15.105823028724984,128.90160969260887,rough,9 Iron
-1.1058230287249842,127.90160969260889,rough,9 Iron
2.894176971275016,127.90160969260889,rough,9 Iron
3.894176971275016,114.90160969260889,rough,9 Iron
-2.105823028724984,127.90160969260889,rough,9 Iron
4.894176971275016,111.90160969260889,rough,9 Iron
13.894176971275016,123.90160969260889,rough,9 Iron
-6.105823028724984,121.90160969260889,rough,9 Iron
6.894176971275016,119.90160969260889,rough,9 Iron
