x,y,lie,club
13.894176971275016,130.90160969260887,rough,9 Iron
-5.105823028724984,126.90160969260889,rough,9 Iron
8.894176971275016,113.90160969260889,rough,9 Iron
0.8941769712750158,113.90160969260889,rough,9 Iron
2.894176971275016,121.90160969260889,rough,9 Iron
-3.105823028724984,135.90160969260887,rough,9 Iron
-7.105823028724984,118.90160969260889,rough,9 Iron
-7.105823028724984,131.90160969260887,rough,9 Iron
-0.1058230287249841,112.90160969260889,rough,9 Iron
-3.105823028724984,125.90160969260889,rough,9 Iron
9.894176971275016,133.90160969260887,rough,9 Iron
10.894176971275016,112.90160969260889,rough,9 Iron
7.894176971275016,118.90160969260889,rough,9 Iron
1.894176971275016,116.90160969260889,rough,9 Iron
5.894176971275016,126.90160969260889,rough,9 Iron
-7.105823028724984,124.90160969260889,rough,9 Iron
-3.105823028724984,128.90160969260887,rough,9 Iron
-4.105823028724984,130.90160969260887,rough,9 Iron
-3.105823028724984,123.90160969260889,rough,9 Iron
-17.105823028724984,122.90160969260889,rough,9 Iron
-3.105823028724984,128.90160969260887,rough,9 Iron
-1.1058230287249842,128.90160969260887,rough,9 Iron
-4.105823028724984,128.90160969260887,rough,9 Iron
-2.105823028724984,127.90160969260889,rough,9 Iron
5.894176971275016,123.90160969260889,rough,9 Iron
-2.105823028724984,129.90160969260887,rough,9 Iron
13.894176971275016,125.90160969260889,rough,9 Iron
18.894176971275016,121.90160969260889,rough,9 Iron
0.8941769712750158,114.90160969260889,rough,9 Iron
9.894176971275016,121.90160969260889,rough,9 Iron
5.894176971275016,124.90160969260889,rough,9 Iron
9.894176971275016,114.90160969260889,rough,9 Iron
-11.105823028724984,126.90160969260889,rough,9 Iron
-2.105823028724984,133.90160969260887,rough,9 Iron
8.894176971275016,121.90160969260889,rough,9 Iron
-20.105823028724984,127.90160969260889,rough,9 Iron
-5.105823028724984,122.90160969260889,rough,9 Iron
-1.1058230287249842,130.90160969260887,rough,9 Iron
-8.105823028724984,122.90160969260889,rough,9 Iron
-0.1058230287249841,123.90160969260889,rough,9 Iron
2.894176971275016,131.90160969260887,rough,9 Iron
15.894176971275016,119.90160969260889,rough,9 Iron
-1.1058230287249842,128.90160969260887,rough,9 Iron
16.894176971275016,117.90160969260889,rough,9 Iron
12.894176971275016,126.90160969260889,rough,9 Iron
-3.105823028724984,119.90160969260889,rough,9 Iron
-0.1058230287249841,125.90160969260889,rough,9 Iron
5.894176971275016,119.90160969260889,rough,9 Iron
-13.105823028724984,127.90160969260889,rough,9 Iron
11.894176971275016,112.90160969260889,rough,9 Iron
-9.105823028724984,122.90160969260889,rough,9 Iron
1.894176971275016,117.90160969260889,rough,9 Iron
-2.105823028724984,124.90160969260889,rough,9 Iron
10.894176971275016,120.90160969260889,rough,9 Iron
7.894176971275016,115.90160969260889,rough,9 Iron
-0.1058230287249841,128.90160969260887,rough,9 Iron
2.894176971275016,122.90160969260889,rough,9 Iron
0.8941769712750158,131.90160969260887,rough,9 Iron
-2.105823028724984,131.90160969260887,rough,9 Iron
-4.105823028724984,127.90160969260889,rough,9 Iron
-0.1058230287249841,134.90160969260887,rough,9 Iron
9.894176971275016,117.90160969260889,rough,9 Iron
0.8941769712750158,131.90160969260887,rough,9 Iron
13.894176971275016,124.90160969260889,rough,9 Iron
-3.105823028724984,134.90160969260887,rough,9 Iron
4.894176971275016,132.90160969260887,rough,9 Iron
-0.1058230287249841,115.90160969260889,rough,9 Iron
4.894176971275016,124.90160969260889,rough,9 Iron
8.894176971275016,110.90160969260889,rough,9 Iron
4.894176971275016,123.90160969260889,rough,9 Iron
4.894176971275016,120.90160969260889,rough,9 Iron
-25.105823028724984,133.90160969260887,rough,9 Iron
-5.105823028724984,127.90160969260889,rough,9 Iron
-4.105823028724984,131.90160969260887,rough,9 Iron
1.894176971275016,128.90160969260887,rough,9 Iron
18.894176971275016,119.90160969260889,rough,9 Iron
1.894176971275016,110.90160969260889,rough,9 Iron
-15.105823028724984,134.90160969260887,rough,9 Iron
-4.105823028724984,118.90160969260889,rough,9 Iron
-21.105823028724984,125.90160969260889,rough,9 Iron
-8.105823028724984,123.90160969260889,rough,9 Iron
-14.105823028724984,121.90160969260889,rough,9 Iron
12.894176971275016,113.90160969260889,rough,PW
-2.105823028724984,115.90160969260889,rough,PW
-2.105823028724984,117.90160969260889,rough,PW
8.894176971275016,111.90160969260889,rough,PW
-2.105823028724984,121.90160969260889,rough,PW
-13.105823028724984,105.90160969260889,rough,PW
3.894176971275016,110.90160969260889,rough,PW
-4.105823028724984,108.90160969260889,rough,PW
5.894176971275016,102.90160969260889,rough,PW
-3.105823028724984,112.90160969260889,rough,PW
-5.105823028724984,124.90160969260889,rough,PW
-11.105823028724984,114.90160969260889,rough,PW
-2.105823028724984,107.90160969260889,rough,PW
5.894176971275016,117.90160969260889,rough,PW
-0.1058230287249841,108.90160969260889,rough,PW
-0.1058230287249841,114.90160969260889,rough,PW
-7.105823028724984,109.90160969260889,rough,PW
1.894176971275016,103.90160969260889,rough,PW
0.8941769712750158,109.90160969260889,rough,PW
10.894176971275016,106.90160969260889,rough,PW
3.894176971275016,108.90160969260889,rough,PW
-10.105823028724984,109.90160969260889,rough,PW
12.894176971275016,105.90160969260889,rough,PW
-10.105823028724984,121.90160969260889,rough,PW
9.894176971275016,108.90160969260889,rough,PW
-13.105823028724984,110.90160969260889,rough,PW
2.894176971275016,96.90160969260889,rough,PW
3.894176971275016,109.90160969260889,rough,PW
-9.105823028724984,124.90160969260889,rough,PW
4.894176971275016,110.90160969260889,rough,PW
0.8941769712750158,109.90160969260889,rough,PW
1.894176971275016,102.90160969260889,rough,PW
1.894176971275016,109.90160969260889,rough,PW
9.894176971275016,112.90160969260889,rough,PW
-3.105823028724984,120.90160969260889,rough,PW
-2.105823028724984,112.90160969260889,rough,PW
18.894176971275016,113.90160969260889,rough,PW
-4.105823028724984,109.90160969260889,rough,PW
9.894176971275016,111.90160969260889,rough,PW
-5.105823028724984,113.90160969260889,rough,PW
-11.105823028724984,128.90160969260887,rough,PW
11.894176971275016,105.90160969260889,rough,PW
-2.105823028724984,117.90160969260889,rough,PW
1.894176971275016,102.90160969260889,rough,PW
3.894176971275016,114.90160969260889,rough,PW
0.8941769712750158,114.90160969260889,rough,PW
-0.1058230287249841,120.90160969260889,rough,PW
2.894176971275016,106.90160969260889,rough,PW
-1.1058230287249842,121.90160969260889,rough,PW
-4.105823028724984,122.90160969260889,rough,PW
0.8941769712750158,103.90160969260889,rough,PW
-6.105823028724984,122.90160969260889,rough,PW
-2.105823028724984,116.90160969260889,rough,PW
-5.105823028724984,118.90160969260889,rough,PW
-9.105823028724984,112.90160969260889,rough,PW
-16.105823028724984,119.90160969260889,rough,PW
-3.105823028724984,116.90160969260889,rough,PW
9.894176971275016,108.90160969260889,rough,PW
-3.105823028724984,116.90160969260889,rough,PW
0.8941769712750158,110.90160969260889,rough,PW
-8.105823028724984,112.90160969260889,rough,PW
-13.105823028724984,114.90160969260889,rough,PW
12.894176971275016,102.90160969260889,rough,PW
8.894176971275016,108.90160969260889,rough,PW
-14.105823028724984,108.90160969260889,rough,PW
-4.105823028724984,109.90160969260889,rough,PW
-4.105823028724984,121.90160969260889,rough,PW
-6.105823028724984,112.90160969260889,rough,PW
0.8941769712750158,101.90160969260889,rough,PW
-10.105823028724984,123.90160969260889,rough,PW
13.894176971275016,107.90160969260889,rough,PW
1.894176971275016,114.90160969260889,rough,PW
-2.105823028724984,117.90160969260889,rough,PW
-1.1058230287249842,118.90160969260889,rough,PW
-12.105823028724984,121.90160969260889,rough,PW
-2.105823028724984,110.90160969260889,rough,PW
-7.105823028724984,114.90160969260889,rough,PW
-10.105823028724984,110.90160969260889,rough,PW
11.894176971275016,110.90160969260889,rough,PW
8.894176971275016,103.90160969260889,rough,PW
2.894176971275016,106.90160969260889,rough,PW
-5.105823028724984,120.90160969260889,rough,PW
-5.105823028724984,122.90160969260889,rough,PW
-4.105823028724984,115.90160969260889,rough,PW
6.894176971275016,108.90160969260889,rough,PW
7.894176971275016,118.90160969260889,rough,PW
17.894176971275016,107.90160969260889,rough,PW
17.894176971275016,108.90160969260889,rough,PW
-2.105823028724984,113.90160969260889,rough,PW
-6.105823028724984,112.90160969260889,rough,PW
18.894176971275016,103.90160969260889,rough,PW
2.894176971275016,106.90160969260889,rough,PW
13.894176971275016,111.90160969260889,rough,PW
15.894176971275016,106.90160969260889,rough,PW
17.894176971275016,110.90160969260889,rough,PW
-4.105823028724984,111.90160969260889,rough,PW
-14.105823028724984,119.90160969260889,rough,PW
-4.105823028724984,112.90160969260889,rough,PW
2.894176971275016,107.90160969260889,rough,PW
-18.105823028724984,116.90160969260889,rough,PW
12.894176971275016,108.90160969260889,rough,50 deg
-1.1058230287249842,116.90160969260889,rough,50 deg
1.894176971275016,99.90160969260889,rough,50 deg
-12.105823028724984,115.90160969260889,rough,50 deg
1.894176971275016,103.90160969260889,rough,50 deg
13.894176971275016,108.90160969260889,rough,50 deg
3.894176971275016,112.90160969260889,rough,50 deg
4.894176971275016,100.90160969260889,rough,50 deg
-1.1058230287249842,117.90160969260889,rough,50 deg
-10.105823028724984,113.90160969260889,rough,50 deg
-2.105823028724984,114.90160969260889,rough,50 deg
-0.1058230287249841,111.90160969260889,rough,50 deg
1.894176971275016,102.90160969260889,rough,50 deg
5.894176971275016,106.90160969260889,rough,50 deg
-5.105823028724984,111.90160969260889,rough,50 deg
5.894176971275016,104.90160969260889,rough,50 deg
1.894176971275016,106.90160969260889,rough,50 deg
9.894176971275016,102.90160969260889,rough,50 deg
-6.105823028724984,111.90160969260889,rough,50 deg
-2.105823028724984,109.90160969260889,rough,50 deg
1.894176971275016,96.90160969260889,rough,50 deg
11.894176971275016,105.90160969260889,rough,50 deg
-8.105823028724984,119.90160969260889,rough,50 deg
-11.105823028724984,110.90160969260889,rough,50 deg
-5.105823028724984,114.90160969260889,rough,50 deg
4.894176971275016,99.90160969260889,rough,50 deg
-4.105823028724984,114.90160969260889,rough,50 deg
-3.105823028724984,117.90160969260889,rough,50 deg
-4.105823028724984,106.90160969260889,rough,50 deg
-0.1058230287249841,109.90160969260889,rough,50 deg
1.894176971275016,105.90160969260889,rough,50 deg
15.894176971275016,108.90160969260889,rough,50 deg
-11.105823028724984,105.90160969260889,rough,50 deg
-9.105823028724984,117.90160969260889,rough,50 deg
-0.1058230287249841,124.90160969260889,rough,50 deg
8.894176971275016,102.90160969260889,rough,50 deg
-0.1058230287249841,110.90160969260889,rough,50 deg
3.894176971275016,100.90160969260889,rough,50 deg
17.894176971275016,104.90160969260889,rough,50 deg
-16.105823028724984,112.90160969260889,rough,50 deg
3.894176971275016,102.90160969260889,rough,50 deg
14.894176971275016,100.90160969260889,rough,50 deg
-5.105823028724984,107.90160969260889,rough,50 deg
-6.105823028724984,112.90160969260889,rough,50 deg
-0.1058230287249841,111.90160969260889,rough,50 deg
5.894176971275016,107.90160969260889,rough,50 deg
-12.105823028724984,116.90160969260889,rough,50 deg
-8.105823028724984,103.90160969260889,rough,50 deg
-11.105823028724984,109.90160969260889,rough,50 deg
4.894176971275016,107.90160969260889,rough,50 deg
4.894176971275016,101.90160969260889,rough,50 deg
-3.105823028724984,109.90160969260889,rough,50 deg
1.894176971275016,108.90160969260889,rough,50 deg
7.894176971275016,105.90160969260889,rough,50 deg
7.894176971275016,96.90160969260889,rough,50 deg
0.8941769712750158,104.90160969260889,rough,50 deg
9.894176971275016,106.90160969260889,rough,50 deg
-1.1058230287249842,119.90160969260889,rough,50 deg
7.894176971275016,110.90160969260889,rough,50 deg
-7.105823028724984,117.90160969260889,rough,50 deg
4.894176971275016,107.90160969260889,rough,50 deg
-9.105823028724984,109.90160969260889,rough,50 deg
2.894176971275016,106.90160969260889,rough,50 deg
2.894176971275016,99.90160969260889,rough,50 deg
-16.105823028724984,113.90160969260889,rough,50 deg
-7.105823028724984,114.90160969260889,rough,50 deg
-10.105823028724984,102.90160969260889,rough,50 deg
6.894176971275016,105.90160969260889,rough,50 deg
5.894176971275016,103.90160969260889,rough,50 deg
0.8941769712750158,109.90160969260889,rough,50 deg
-0.1058230287249841,107.90160969260889,rough,50 deg
-14.105823028724984,119.90160969260889,rough,50 deg
-15.105823028724984,111.90160969260889,rough,50 deg
-7.105823028724984,112.90160969260889,rough,50 deg
-0.1058230287249841,115.90160969260889,rough,50 deg
-4.105823028724984,111.90160969260889,rough,50 deg
-6.105823028724984,112.90160969260889,rough,50 deg
14.894176971275016,108.90160969260889,rough,50 deg
5.894176971275016,100.90160969260889,rough,50 deg
5.894176971275016,96.90160969260889,rough,50 deg
-8.105823028724984,112.90160969260889,rough,50 deg
18.894176971275016,104.90160969260889,rough,50 deg
-5.105823028724984,108.90160969260889,rough,50 deg
-6.105823028724984,113.90160969260889,rough,50 deg
-3.105823028724984,114.90160969260889,rough,50 deg
9.894176971275016,105.90160969260889,rough,50 deg
0.8941769712750158,103.90160969260889,rough,50 deg
0.8941769712750158,104.90160969260889,rough,50 deg
-6.105823028724984,110.90160969260889,rough,50 deg
-8.105823028724984,113.90160969260889,rough,50 deg
-0.1058230287249841,102.90160969260889,rough,50 deg
-8.105823028724984,114.90160969260889,rough,50 deg
7.894176971275016,106.90160969260889,rough,50 deg
18.894176971275016,107.90160969260889,rough,50 deg
-18.105823028724984,110.90160969260889,rough,50 deg
4.894176971275016,100.90160969260889,rough,50 deg
-6.105823028724984,119.90160969260889,rough,50 deg
-5.105823028724984,113.90160969260889,rough,50 deg
-11.105823028724984,123.90160969260889,rough,50 deg
11.894176971275016,105.90160969260889,rough,50 deg
15.894176971275016,88.90160969260887,rough,54 deg
1.894176971275016,98.90160969260889,rough,54 deg
0.8941769712750158,88.90160969260887,rough,54 deg
-2.105823028724984,99.90160969260889,rough,54 deg
-1.1058230287249842,101.90160969260889,rough,54 deg
0.8941769712750158,91.90160969260889,rough,54 deg
-6.105823028724984,95.90160969260889,rough,54 deg
13.894176971275016,87.90160969260887,rough,54 deg
-2.105823028724984,102.90160969260889,rough,54 deg
-3.105823028724984,103.90160969260889,rough,54 deg
-3.105823028724984,97.90160969260889,rough,54 deg
8.894176971275016,93.90160969260889,rough,54 deg
3.894176971275016,90.90160969260889,rough,54 deg
-0.1058230287249841,103.90160969260889,rough,54 deg
-3.105823028724984,103.90160969260889,rough,54 deg
-8.105823028724984,100.90160969260889,rough,54 deg
10.894176971275016,93.90160969260889,rough,54 deg
-2.105823028724984,103.90160969260889,rough,54 deg
-1.1058230287249842,105.90160969260889,rough,54 deg
-2.105823028724984,102.90160969260889,rough,54 deg
2.894176971275016,93.90160969260889,rough,54 deg
10.894176971275016,90.90160969260889,rough,54 deg
17.894176971275016,95.90160969260889,rough,54 deg
-2.105823028724984,101.90160969260889,rough,54 deg
-2.105823028724984,91.90160969260889,rough,54 deg
-18.105823028724984,97.90160969260889,rough,54 deg
0.8941769712750158,97.90160969260889,rough,54 deg
4.894176971275016,89.90160969260887,rough,54 deg
7.894176971275016,92.90160969260889,rough,54 deg
7.894176971275016,88.90160969260887,rough,54 deg
5.894176971275016,96.90160969260889,rough,54 deg
3.894176971275016,96.90160969260889,rough,54 deg
-5.105823028724984,94.90160969260889,rough,54 deg
2.894176971275016,98.90160969260889,rough,54 deg
14.894176971275016,99.90160969260889,rough,54 deg
-14.105823028724984,104.90160969260889,rough,54 deg
-3.105823028724984,99.90160969260889,rough,54 deg
-6.105823028724984,102.90160969260889,rough,54 deg
-1.1058230287249842,102.90160969260889,rough,54 deg
-8.105823028724984,97.90160969260889,rough,54 deg
0.8941769712750158,93.90160969260889,rough,54 deg
8.894176971275016,86.90160969260887,rough,54 deg
-4.105823028724984,114.90160969260889,rough,54 deg
-3.105823028724984,107.90160969260889,rough,54 deg
-15.105823028724984,102.90160969260889,rough,54 deg
-6.105823028724984,100.90160969260889,rough,54 deg
-1.1058230287249842,106.90160969260889,rough,54 deg
-1.1058230287249842,106.90160969260889,rough,54 deg
-4.105823028724984,100.90160969260889,rough,54 deg
2.894176971275016,90.90160969260889,rough,54 deg
9.894176971275016,88.90160969260887,rough,54 deg
8.894176971275016,91.90160969260889,rough,54 deg
2.894176971275016,95.90160969260889,rough,54 deg
-7.105823028724984,101.90160969260889,rough,54 deg
10.894176971275016,96.90160969260889,rough,54 deg
-10.105823028724984,104.90160969260889,rough,54 deg
14.894176971275016,96.90160969260889,rough,54 deg
3.894176971275016,91.90160969260889,rough,54 deg
-1.1058230287249842,96.90160969260889,rough,54 deg
-11.105823028724984,103.90160969260889,rough,54 deg
-3.105823028724984,102.90160969260889,rough,54 deg
13.894176971275016,97.90160969260889,rough,54 deg
6.894176971275016,94.90160969260889,rough,54 deg
11.894176971275016,92.90160969260889,rough,54 deg
-8.105823028724984,105.90160969260889,rough,54 deg
-18.105823028724984,103.90160969260889,rough,54 deg
4.894176971275016,93.90160969260889,rough,54 deg
1.894176971275016,94.90160969260889,rough,54 deg
6.894176971275016,100.90160969260889,rough,54 deg
7.894176971275016,91.90160969260889,rough,54 deg
7.894176971275016,95.90160969260889,rough,54 deg
2.894176971275016,96.90160969260889,rough,54 deg
1.894176971275016,97.90160969260889,rough,54 deg
-3.105823028724984,100.90160969260889,rough,54 deg
-5.105823028724984,94.90160969260889,rough,54 deg
5.894176971275016,95.90160969260889,rough,54 deg
3.894176971275016,88.90160969260887,rough,54 deg
0.8941769712750158,90.90160969260889,rough,54 deg
-1.1058230287249842,96.90160969260889,rough,54 deg
8.894176971275016,96.90160969260889,rough,54 deg
8.894176971275016,89.90160969260887,rough,54 deg
6.894176971275016,96.90160969260889,rough,54 deg
7.894176971275016,96.90160969260889,rough,54 deg
-8.105823028724984,106.90160969260889,rough,54 deg
5.894176971275016,93.90160969260889,rough,54 deg
-10.105823028724984,102.90160969260889,rough,54 deg
-6.105823028724984,102.90160969260889,rough,54 deg
-14.105823028724984,100.90160969260889,rough,54 deg
-9.105823028724984,96.90160969260889,rough,54 deg
-16.105823028724984,99.90160969260889,rough,54 deg
-2.105823028724984,101.90160969260889,rough,54 deg
-1.1058230287249842,102.90160969260889,rough,54 deg
-7.105823028724984,94.90160969260889,rough,54 deg
11.894176971275016,99.90160969260889,rough,54 deg
3.894176971275016,95.90160969260889,rough,54 deg
-15.105823028724984,97.90160969260889,rough,54 deg
-0.1058230287249841,97.90160969260889,rough,54 deg
-7.105823028724984,99.90160969260889,rough,54 deg
0.8941769712750158,90.90160969260889,rough,54 deg
-7.105823028724984,99.90160969260889,rough,54 deg
-14.105823028724984,78.90160969260887,rough,60 deg
-0.1058230287249841,79.90160969260887,rough,60 deg
-8.105823028724984,85.90160969260887,rough,60 deg
-5.105823028724984,80.90160969260887,rough,60 deg
-8.105823028724984,80.90160969260887,rough,60 deg
2.894176971275016,74.90160969260887,rough,60 deg
12.894176971275016,68.90160969260887,rough,60 deg
-7.105823028724984,82.90160969260887,rough,60 deg
1.894176971275016,72.90160969260887,rough,60 deg
4.894176971275016,73.90160969260887,rough,60 deg
7.894176971275016,77.90160969260887,rough,60 deg
13.894176971275016,77.90160969260887,rough,60 deg
-8.105823028724984,87.90160969260887,rough,60 deg
-4.105823028724984,83.90160969260887,rough,60 deg
5.894176971275016,71.90160969260887,rough,60 deg
-8.105823028724984,80.90160969260887,rough,60 deg
1.894176971275016,76.90160969260887,rough,60 deg
-8.105823028724984,80.90160969260887,rough,60 deg
-0.1058230287249841,73.90160969260887,rough,60 deg
11.894176971275016,76.90160969260887,rough,60 deg
0.8941769712750158,78.90160969260887,rough,60 deg
3.894176971275016,72.90160969260887,rough,60 deg
-2.105823028724984,85.90160969260887,rough,60 deg
-7.105823028724984,77.90160969260887,rough,60 deg
-6.105823028724984,82.90160969260887,rough,60 deg
4.894176971275016,72.90160969260887,rough,60 deg
-11.105823028724984,85.90160969260887,rough,60 deg
-1.1058230287249842,84.90160969260887,rough,60 deg
-10.105823028724984,83.90160969260887,rough,60 deg
-3.105823028724984,85.90160969260887,rough,60 deg
-6.105823028724984,77.90160969260887,rough,60 deg
0.8941769712750158,77.90160969260887,rough,60 deg
9.894176971275016,75.90160969260887,rough,60 deg
8.894176971275016,80.90160969260887,rough,60 deg
-3.105823028724984,83.90160969260887,rough,60 deg
-8.105823028724984,80.90160969260887,rough,60 deg
-4.105823028724984,83.90160969260887,rough,60 deg
-10.105823028724984,81.90160969260887,rough,60 deg
-13.105823028724984,81.90160969260887,rough,60 deg
9.894176971275016,71.90160969260887,rough,60 deg
0.8941769712750158,74.90160969260887,rough,60 deg
-9.105823028724984,82.90160969260887,rough,60 deg
-6.105823028724984,86.90160969260887,rough,60 deg
8.894176971275016,75.90160969260887,rough,60 deg
-6.105823028724984,81.90160969260887,rough,60 deg
-7.105823028724984,83.90160969260887,rough,60 deg
4.894176971275016,74.90160969260887,rough,60 deg
-8.105823028724984,83.90160969260887,rough,60 deg
-3.105823028724984,85.90160969260887,rough,60 deg
6.894176971275016,72.90160969260887,rough,60 deg
4.894176971275016,78.90160969260887,rough,60 deg
2.894176971275016,79.90160969260887,rough,60 deg
4.894176971275016,74.90160969260887,rough,60 deg
13.894176971275016,70.90160969260887,rough,60 deg
-0.1058230287249841,82.90160969260887,rough,60 deg
-0.1058230287249841,82.90160969260887,rough,60 deg
12.894176971275016,75.90160969260887,rough,60 deg
-4.105823028724984,83.90160969260887,rough,60 deg
-0.1058230287249841,76.90160969260887,rough,60 deg
6.894176971275016,77.90160969260887,rough,60 deg
-8.105823028724984,86.90160969260887,rough,60 deg
1.894176971275016,69.90160969260887,rough,60 deg
-4.105823028724984,86.90160969260887,rough,60 deg
4.894176971275016,74.90160969260887,rough,60 deg
1.894176971275016,74.90160969260887,rough,60 deg
-1.1058230287249842,76.90160969260887,rough,60 deg
-6.105823028724984,90.90160969260889,rough,60 deg
0.8941769712750158,74.90160969260887,rough,60 deg
4.894176971275016,72.90160969260887,rough,60 deg
2.894176971275016,72.90160969260887,rough,60 deg
-8.105823028724984,77.90160969260887,rough,60 deg
6.894176971275016,78.90160969260887,rough,60 deg
3.894176971275016,79.90160969260887,rough,60 deg
8.894176971275016,71.90160969260887,rough,60 deg
-4.105823028724984,76.90160969260887,rough,60 deg
-4.105823028724984,85.90160969260887,rough,60 deg
-5.105823028724984,79.90160969260887,rough,60 deg
-3.105823028724984,80.90160969260887,rough,60 deg
0.8941769712750158,83.90160969260887,rough,60 deg
5.894176971275016,76.90160969260887,rough,60 deg
-0.1058230287249841,82.90160969260887,rough,60 deg
3.894176971275016,76.90160969260887,rough,60 deg
-0.1058230287249841,77.90160969260887,rough,60 deg
0.8941769712750158,76.90160969260887,rough,60 deg
18.894176971275016,81.90160969260887,rough,60 deg
-3.105823028724984,84.90160969260887,rough,60 deg
-4.105823028724984,80.90160969260887,rough,60 deg
-12.105823028724984,90.90160969260889,rough,60 deg
-5.105823028724984,82.90160969260887,rough,60 deg
1.894176971275016,75.90160969260887,rough,60 deg
-3.105823028724984,84.90160969260887,rough,60 deg
-6.105823028724984,82.90160969260887,rough,60 deg
6.894176971275016,79.90160969260887,rough,60 deg
-4.105823028724984,79.90160969260887,rough,60 deg
2.894176971275016,81.90160969260887,rough,60 deg
-1.1058230287249842,77.90160969260887,rough,60 deg
7.894176971275016,74.90160969260887,rough,60 deg
-11.105823028724984,84.90160969260887,rough,60 deg
2.894176971275016,74.90160969260887,rough,60 deg
1.894176971275016,76.90160969260887,rough,60 deg
